OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartTime.TimeZoneCode_offset,ActivityStartDateTime,ActivityEndTime.TimeZoneCode_offset,ActivityEndDateTime
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200456,Sample-Routine,Water,Surface Water,2021-12-16,09:30:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.41,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-16T15:30:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200426,Sample-Routine,Water,Surface Water,2021-12-16,10:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.544,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-13,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-16T16:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200426,Sample-Routine,Water,Surface Water,2021-12-16,10:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,81.2,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2022-01-11,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-16T16:20:00Z,NA,NA
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-299804278,Sample-Routine,Water,NA,2021-12-16,13:58:00,CST,2021-12-16,13:58:00,CST,NA,NA,NA,NA,NA,NA,NA,NER_LTT_Rivers,WIDNR_WQX,WIDNR_WQX-053210,NA,NA,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Phosphorus,Total,0.0933,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,113133790,2021-12-23,NA,NA,NA,NA,NA,STORET,6,2021-12-16T19:58:00Z,6,2021-12-16T19:58:00Z
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-299804278,Sample-Routine,Water,NA,2021-12-16,13:58:00,CST,2021-12-16,13:58:00,CST,NA,NA,NA,NA,NA,NA,NA,NER_LTT_Rivers,WIDNR_WQX,WIDNR_WQX-053210,NA,NA,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,30.0,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,113133790,2022-01-10,NA,NA,NA,NA,NA,STORET,6,2021-12-16T19:58:00Z,6,2021-12-16T19:58:00Z
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-299804340,Sample-Routine,Water,NA,2021-12-16,14:30:00,CST,2021-12-16,14:30:00,CST,NA,NA,NA,NA,NA,NA,NA,LM Phosphorus Load,WIDNR_WQX,WIDNR_WQX-053222,NA,NA,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Phosphorus,Total,0.0918,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,113133790,2021-12-23,NA,NA,NA,NA,NA,STORET,6,2021-12-16T20:30:00Z,6,2021-12-16T20:30:00Z
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200464,Sample-Routine,Water,Surface Water,2021-12-16,15:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.27,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-16T21:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200464,Sample-Routine,Water,Surface Water,2021-12-16,15:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.202,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-16T21:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200467,Sample-Routine,Water,Surface Water,2021-12-16,15:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.287,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-16T21:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200467,Sample-Routine,Water,Surface Water,2021-12-16,15:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.34,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-16T21:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200457,Sample-Routine,Water,Surface Water,2021-12-16,19:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.269,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T01:10:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200457,Sample-Routine,Water,Surface Water,2021-12-16,19:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.33,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T01:10:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200418,Sample-Routine,Water,Surface Water,2021-12-16,23:55:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.381,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-13,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-17T05:55:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200418,Sample-Routine,Water,Surface Water,2021-12-16,23:55:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,83.7,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2022-01-11,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-17T05:55:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200468,Sample-Routine,Water,Surface Water,2021-12-17,00:30:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.44,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T06:30:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200468,Sample-Routine,Water,Surface Water,2021-12-17,00:30:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.390,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T06:30:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200427,Sample-Routine,Water,Surface Water,2021-12-17,02:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,85.5,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2022-01-11,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-17T08:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200427,Sample-Routine,Water,Surface Water,2021-12-17,02:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.547,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-13,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-17T08:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200458,Sample-Routine,Water,Surface Water,2021-12-17,04:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.29,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T10:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200458,Sample-Routine,Water,Surface Water,2021-12-17,04:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.255,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T10:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200459,Sample-Routine,Water,Surface Water,2021-12-17,09:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.260,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T15:10:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200459,Sample-Routine,Water,Surface Water,2021-12-17,09:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.30,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T15:10:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200469,Sample-Routine,Water,Surface Water,2021-12-17,09:30:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.382,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T15:30:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200469,Sample-Routine,Water,Surface Water,2021-12-17,09:30:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.44,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-17T15:30:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200454,Sample-Routine,Water,Surface Water,2021-12-21,09:52:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.067,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T15:52:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200454,Sample-Routine,Water,Surface Water,2021-12-21,09:52:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.11,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T15:52:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200448,Sample-Routine,Water,Surface Water,2021-12-21,12:45:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.159,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T18:45:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200448,Sample-Routine,Water,Surface Water,2021-12-21,12:45:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.18,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T18:45:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200449,Sample-Routine,Water,Surface Water,2021-12-21,13:17:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.16,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T19:17:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200449,Sample-Routine,Water,Surface Water,2021-12-21,13:17:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.143,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2021-12-21T19:17:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200419,Sample-Routine,Water,Surface Water,2021-12-22,11:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.184,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-26,holding time exceeded,NA,NA,NA,2022-01-25,NWIS,6,2021-12-22T17:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200419,Sample-Routine,Water,Surface Water,2021-12-22,11:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,76.3,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2022-01-11,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-22T17:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200412,Sample-Routine,Water,Surface Water,2021-12-22,11:53:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-441520088045002,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,78.7,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2022-01-11,NA,NA,NA,NA,2022-01-11,NWIS,6,2021-12-22T17:53:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200412,Sample-Routine,Water,Surface Water,2021-12-22,11:53:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-441520088045002,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.021,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-26,holding time exceeded,NA,NA,NA,2022-01-25,NWIS,6,2021-12-22T17:53:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02200428,Sample-Routine,Water,Surface Water,2021-12-22,12:40:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.302,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2022-01-26,holding time exceeded,NA,NA,NA,2022-01-25,NWIS,6,2021-12-22T18:40:00Z,NA,NA
